date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:53:29	84521/84521	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:53:25%20GMT	https://www.womenshealth.gov/node/905	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/905	(from https://www.womenshealth.gov/mental-health/mental-health-conditions/alcohol-use-disorder-substance-use-disorder-and-addiction)
06:53:30	59634/59634	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2009:02:16%20GMT	https://www.womenshealth.gov/hiv-and-aids/living-hiv/barriers-care-hiv	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/hiv-and-aids/living-hiv/barriers-care-hiv	(from https://www.womenshealth.gov/hiv-and-aids/hiv-and-aids-basics)
06:53:32	114916/114916	---M--	200	added ('OK')	image/jpeg	etag:%2289831c6adb7950dd797447dfccd258d0%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Bipolardisorder.jpg?VersionId=8EyPq88Q0a.2CtBVIG.POT.28.Lro4Eb	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Bipolardisordere4a8.jpg	(from https://www.womenshealth.gov/mental-health/mental-health-conditions/bipolar-disorder-manic-depressive-illness)
06:53:32	66530/66530	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:53:29%20GMT	https://www.womenshealth.gov/node/902	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/902	(from https://www.womenshealth.gov/mental-health/mental-health-conditions/body-dysmorphic-disorder)
06:53:33	77366/77366	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:53:30%20GMT	https://www.womenshealth.gov/node/903	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/903	(from https://www.womenshealth.gov/mental-health/mental-health-conditions/bipolar-disorder-manic-depressive-illness)
06:53:35	65237/65237	---M--	200	added ('OK')	image/jpeg	etag:%223d08147aef478323abf9abb28632d1ba%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Bodydysmorphicdisorder.jpg?VersionId=Uq8tjdy0jeKCbtmE5ATv_d0ubud4bHn5	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Bodydysmorphicdisordera930.jpg	(from https://www.womenshealth.gov/mental-health/mental-health-conditions/body-dysmorphic-disorder)
06:53:36	68494/68494	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:53:33%20GMT	https://www.womenshealth.gov/node/899	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/899	(from https://www.womenshealth.gov/mental-health/mental-health-conditions/obsessive-compulsive-disorder)
06:53:36	66515/66515	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:53:33%20GMT	https://www.womenshealth.gov/node/901	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/901	(from https://www.womenshealth.gov/mental-health/mental-health-conditions/borderline-personality-disorder)
06:53:36	119215/119215	---M--	200	added ('OK')	image/jpeg	etag:%2209f45550239adce53bfd6e9fbe314e73%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Borderlinepersonalitydisorder.jpg?VersionId=Mej.TrVrIs9kteSBgPnQcCUxHQ2si8OF	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Borderlinepersonalitydisorder4004.jpg	(from https://www.womenshealth.gov/mental-health/mental-health-conditions/borderline-personality-disorder)
06:53:37	69009/69009	---M--	200	added ('OK')	image/jpeg	etag:%220741f8b7c1f3d0f9fab7fc02902d5d44%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Obsessivecompulsivedisorder.jpg?VersionId=Yw.XaF8pmcf9g0cJLqPBond3bztLr3CD	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Obsessivecompulsivedisorder5895.jpg	(from https://www.womenshealth.gov/mental-health/mental-health-conditions/obsessive-compulsive-disorder)
06:53:39	68844/68844	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:53:37%20GMT	https://www.womenshealth.gov/node/1146	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/1146	(from https://www.womenshealth.gov/breastfeeding/making-decision-breastfeed)
06:53:40	69386/69386	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:53:37%20GMT	https://www.womenshealth.gov/breastfeeding/breastfeeding-challenges/breastfeeding-and-special-situations	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/breastfeeding/breastfeeding-challenges/breastfeeding-and-special-situations	(from https://www.womenshealth.gov/breastfeeding/making-decision-breastfeed)
06:53:41	195864/195864	---M--	200	added ('OK')	image/jpeg	etag:%229faec524cfe5756d0fb6ece498f36cba%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Makingthedecisiontobreastfeed.jpg?VersionId=z5_MY8k.wNO5A1moaBsIBdghx6gtJyU3	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Makingthedecisiontobreastfeedc74f.jpg	(from https://www.womenshealth.gov/breastfeeding/making-decision-breastfeed)
06:53:41	65298/65298	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:59:55%20GMT	https://www.womenshealth.gov/breastfeeding/learning-breastfeed/preparing-breastfeed	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/breastfeeding/learning-breastfeed/preparing-breastfeed	(from https://www.womenshealth.gov/breastfeeding/learning-breastfeed)
06:53:42	60962/60962	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:53:39%20GMT	https://www.womenshealth.gov/node/698	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/698	(from https://www.womenshealth.gov/breastfeeding/learning-breastfeed)
06:53:44	52684/52684	---M--	200	added ('OK')	image/jpeg	etag:%22bbf9056bca0372af73458198c12ac63a%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Learningtobreastfeed.jpg?VersionId=Q.JLNvpdoP9dX7Qc89SCes1eEElxlGyz	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Learningtobreastfeedd36c.jpg	(from https://www.womenshealth.gov/breastfeeding/learning-breastfeed)
06:53:45	16787/16787	---M--	200	added ('OK')	image/jpeg	etag:%22387705d546533ab2fef1d05b1dfb2e34%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Preparingtobreastfeed.jpg?VersionId=xf_MxTbbCinUqXYyXUZyvBgiL0IKb1kh&itok=8I-XMTS4	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Preparingtobreastfeed507d.jpg	(from https://www.womenshealth.gov/breastfeeding/learning-breastfeed)
06:53:46	65298/65298	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:53:42%20GMT	https://www.womenshealth.gov/breastfeeding/learning-breastfeed/preparing-breastfeed/	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/breastfeeding/learning-breastfeed/preparing-breastfeed/index.html	(from https://www.womenshealth.gov/breastfeeding/learning-breastfeed)
06:53:47	14902/14902	---M--	200	added ('OK')	image/jpeg	etag:%2293ce89f051dca96f190849b6fd04754c%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Gettingagoodlatch.jpg?VersionId=tJ_Gyopyx2inmiLdsJfeNM8ZBFXWAcu9&itok=mn-z5-jq	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Gettingagoodlatch7fff.jpg	(from https://www.womenshealth.gov/breastfeeding/learning-breastfeed)
06:53:48	78878/78878	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:53:45%20GMT	https://www.womenshealth.gov/breastfeeding/learning-breastfeed/making-breastmilk/	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/breastfeeding/learning-breastfeed/making-breastmilk/index.html	(from https://www.womenshealth.gov/breastfeeding/learning-breastfeed)
06:53:49	67786/67786	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:53:46%20GMT	https://www.womenshealth.gov/breastfeeding/learning-breastfeed/getting-good-latch/	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/breastfeeding/learning-breastfeed/getting-good-latch/index.html	(from https://www.womenshealth.gov/breastfeeding/learning-breastfeed)
06:53:49	26610/26610	---M--	200	added ('OK')	image/jpeg	etag:%227410c789677d83037f0aeeb151a27d0f%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Findingbreastfeedingsupportandinformation.jpg?VersionId=rA9C6HvieKzZ4ykjVJIbNAPXD0cJ4X6o&itok=k0nryLzm	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Findingbreastfeedingsupportandinformationc82b.jpg	(from https://www.womenshealth.gov/breastfeeding/learning-breastfeed)
06:53:51	62940/62940	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:53:49%20GMT	https://www.womenshealth.gov/breastfeeding/learning-breastfeed/finding-breastfeeding-support-and-information/	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/breastfeeding/learning-breastfeed/finding-breastfeeding-support-and-information/index.html	(from https://www.womenshealth.gov/breastfeeding/learning-breastfeed)
06:53:51	12696/12696	---M--	200	added ('OK')	image/jpeg	etag:%22158d86e1d14265fd3af3152ed93e4a17%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Makingbreastmilk.jpg?VersionId=TUOzlUx7WJ83Q0ZG5._FIcM_zBDX..DN&itok=iFKU5s54	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Makingbreastmilkf135.jpg	(from https://www.womenshealth.gov/breastfeeding/learning-breastfeed)
06:53:52	59985/59985	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:53:50%20GMT	https://www.womenshealth.gov/node/697	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/697	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-challenges)
06:53:53	24165/24165	---M--	200	added ('OK')	image/jpeg	etag:%229150654b03c1f267f390f6fc73c2d708%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Commonbreastfeedingchallenges.jpg?VersionId=6BMz6wSPFSODlNBfqC33PuYyC2L3yCK1&itok=7G8x9FeN	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Commonbreastfeedingchallenges95d4.jpg	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-challenges)
06:53:54	304626/304626	---M--	200	added ('OK')	image/jpeg	etag:%229b23fd3100159ce6c3f7281212c69f44%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Breastfeedingchallenges.jpg?VersionId=wuR6KCy5UC5dW3XsY_Ji51pQBg0_8XOk	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Breastfeedingchallengesfd97.jpg	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-challenges)
06:53:54	17536/17536	---M--	200	added ('OK')	image/jpeg	etag:%2259bf035bdd860aa4e5d02f82c304a3fd%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Breastfeedingababywithahealthproblem.jpg?VersionId=77EuTWkgJGnGPIIoo3pIqiPN4yBmVNil&itok=MUME76aN	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Breastfeedingababywithahealthproblem29eb.jpg	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-challenges)
06:53:55	21381/21381	---M--	200	added ('OK')	image/jpeg	etag:%2241d3546e6835ce48a6d1859917921bed%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Breastfeedingandspecialsituations.jpg?VersionId=SGYR2X_7lvfq_tWha9R8NHikCrEQqtZm&itok=YTL4On28	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Breastfeedingandspecialsituations2ade.jpg	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-challenges)
06:53:55	83385/83385	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:53:52%20GMT	https://www.womenshealth.gov/breastfeeding/breastfeeding-challenges/common-breastfeeding-challenges/	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/breastfeeding/breastfeeding-challenges/common-breastfeeding-challenges/index.html	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-challenges)
06:53:58	65502/65502	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:53:55%20GMT	https://www.womenshealth.gov/breastfeeding/breastfeeding-challenges/breastfeeding-baby-health-problem/	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/breastfeeding/breastfeeding-challenges/breastfeeding-baby-health-problem/index.html	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-challenges)
06:53:58	69386/69386	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:53:55%20GMT	https://www.womenshealth.gov/breastfeeding/breastfeeding-challenges/breastfeeding-and-special-situations/	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/breastfeeding/breastfeeding-challenges/breastfeeding-and-special-situations/index.html	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-challenges)
06:53:59	87951/87951	---M--	200	added ('OK')	image/jpeg	etag:%22f4c82e87c4a29c75e789a6a7ae064e9a%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Pumpingandstoringbreastmilk.jpg?VersionId=BbUFhv.RZOr8Bk4QldY5QidplP06hGCc	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Pumpingandstoringbreastmilkd484.jpg	(from https://www.womenshealth.gov/breastfeeding/pumping-and-storing-breastmilk)
06:54:00	71111/71111	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:53:57%20GMT	https://www.womenshealth.gov/node/1145	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/1145	(from https://www.womenshealth.gov/breastfeeding/pumping-and-storing-breastmilk)
06:54:01	31406/31406	---M--	200	added ('OK')	image/jpeg	etag:%223358b230aa04d4c660305e54028d1138%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Breastfeedingandeverydaylife.jpg?VersionId=OQ.Rp2v1Q20J0hdeS7MEVX1FHWTuxm14&itok=pv_BAT0J	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Breastfeedingandeverydaylifed864.jpg	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-home-work-and-public)
06:54:02	21115/21115	---M--	200	added ('OK')	image/jpeg	etag:%2209190fdfb92d0970ef42ff34edd6f26d%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Breastfeedingandgoingbacktowork.jpg?VersionId=O9b5AFAD.2zMdZYc1Q5BGJe6PDIfDWEB&itok=7QhPPS27	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Breastfeedingandgoingbacktowork70bc.jpg	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-home-work-and-public)
06:54:03	61483/61483	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:54:01%20GMT	https://www.womenshealth.gov/node/696	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/696	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-home-work-and-public)
06:54:04	84576/84576	---M--	200	added ('OK')	image/jpeg	etag:%22be001096bb3e2e91766d1613b5ff03b4%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Breastfeedingathomeatworkandinpublic.jpg?VersionId=qdNkAWH_t6N.se8MHY8UUSGPR9RjJJV6	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Breastfeedingathomeatworkandinpublicf52f.jpg	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-home-work-and-public)
06:54:04	29884/29884	---M--	200	added ('OK')	image/jpeg	etag:%22058927845bd56d324242097d7202da28%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Breastfeedinginpublic.jpg?VersionId=E9Y4QOcA0eNBxe0J_iMKs.ktIEdH96jN&itok=x0Cpb581	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Breastfeedinginpublic2a3c.jpg	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-home-work-and-public)
06:54:05	68326/68326	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:54:02%20GMT	https://www.womenshealth.gov/breastfeeding/breastfeeding-home-work-and-public/breastfeeding-and-going-back-work/	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/breastfeeding/breastfeeding-home-work-and-public/breastfeeding-and-going-back-work/index.html	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-home-work-and-public)
06:54:06	19595/19595	---M--	200	added ('OK')	image/jpeg	etag:%2218ddf071a8e26b86102c42ff06f28804%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Weaningyourbaby.jpg?VersionId=aKbuPH3AnT_bq.GfVdL8Xi20M3wuCMrD&itok=1WVFyBWZ	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Weaningyourbabyddc9.jpg	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-home-work-and-public)
06:54:08	62232/62232	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:54:06%20GMT	https://www.womenshealth.gov/node/1144	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/1144	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-resources)
06:54:09	72400/72400	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:54:06%20GMT	https://www.womenshealth.gov/breastfeeding/breastfeeding-home-work-and-public/weaning-your-baby/	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/breastfeeding/breastfeeding-home-work-and-public/weaning-your-baby/index.html	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-home-work-and-public)
06:54:13	83385/83385	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:54:09%20GMT	https://www.womenshealth.gov/node/1139	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/1139	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-challenges/common-breastfeeding-challenges)
06:54:13	214567/214567	---M--	200	added ('OK')	image/jpeg	etag:%2211d60f30a0f1d51d6ed33e68780d3f59%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Breastfeedingresources.jpg?VersionId=czKd7L7HXnwCoj_pKCQYgUVyYiGrRViB	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Breastfeedingresourcesf769.jpg	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-resources)
06:54:16	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2013:54:15%20GMT	http://www.womenshealth.gov/files/assets/docs/breastfeeding/owh_fs_breastfeeding_7-25-2014.pdf	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/files/assets/docs/breastfeeding/owh_fs_breastfeeding_7-25-2014.pdf	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-challenges/common-breastfeeding-challenges)
06:54:17	95092/95092	---M--	200	added ('OK')	image/png	etag:%22433b1b333f8d82befcd4a99548ffed6c%22	https://owh-wh-d9-dev.s3.amazonaws.com/s3fs-public/images/breastfeeding-challenges-1.png	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-dev.s3.amazonaws.com/s3fs-public/images/breastfeeding-challenges-1.png	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-challenges/common-breastfeeding-challenges)
06:54:25	168228/168228	---M--	200	added ('OK')	image/jpeg	etag:%223d2e5170b1d8ccab0af6243703d43d12%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Commonbreastfeedingchallenges.jpg?VersionId=zd_XDiOsUT4L9dQTrnFWQXAIrYNhTTdp	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Commonbreastfeedingchallengesf158.jpg	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-challenges/common-breastfeeding-challenges)
06:54:28	61626/61626	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2015:18:20%20GMT	https://www.womenshealth.gov/breastfeeding/breastfeeding-home-work-and-public/breastfeeding-public/	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/breastfeeding/breastfeeding-home-work-and-public/breastfeeding-public/index.html	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-home-work-and-public)
06:54:30	67786/67786	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:54:27%20GMT	https://www.womenshealth.gov/node/1141	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/1141	(from https://www.womenshealth.gov/breastfeeding/learning-breastfeed/getting-good-latch)
06:54:33	54354/54354	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Aug%202021%2013:54:31%20GMT	https://www.womenshealth.gov/breastfeeding/learning-breastfeed/null	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/breastfeeding/learning-breastfeed/null	(from https://www.womenshealth.gov/breastfeeding/learning-breastfeed/getting-good-latch)
06:54:36	50401/50401	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Aug%202021%2013:54:34%20GMT	https://www.womenshealth.gov/itsonlynatural/overcoming-challenges/common-questions-about-breastfeeding-pain.html?from=breastfeeding	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/itsonlynatural/overcoming-challenges/common-questions-about-breastfeeding-paine8fa.html	(from https://www.womenshealth.gov/breastfeeding/learning-breastfeed/getting-good-latch)
06:54:37	108686/108686	---M--	200	added ('OK')	image/jpeg	etag:%2293ba033464c9bd81b6eaf07042f4382b%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Gettingagoodlatch.jpg?VersionId=p3asqVok2Gza.zGXHWWfIpVd7Zq2_nKt	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Gettingagoodlatch2789.jpg	(from https://www.womenshealth.gov/breastfeeding/learning-breastfeed/getting-good-latch)
06:54:42	65502/65502	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:54:39%20GMT	https://www.womenshealth.gov/node/1138	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/1138	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-challenges/breastfeeding-baby-health-problem)
06:54:45	107100/107100	---M--	200	added ('OK')	image/jpeg	etag:%226f7a09375b6b21ccbecf37e5c6365ef5%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Breastfeedingababywithahealthproblem.jpg?VersionId=qJZq0Rc2f816firFvGPCDbH7xRWEhkd3	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Breastfeedingababywithahealthproblem731a.jpg	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-challenges/breastfeeding-baby-health-problem)
06:54:47	177534/177534	---M--	200	added ('OK')	image/jpeg	etag:%22b8f9ed51ab568f370b19c7070d251867%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Findingbreastfeedingsupportandinformation.jpg?VersionId=qaQJNjiyWe.gfOrEpMqwrJcQEgMOn5XG	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Findingbreastfeedingsupportandinformationfa4f.jpg	(from https://www.womenshealth.gov/breastfeeding/learning-breastfeed/finding-breastfeeding-support-and-information)
06:54:51	125802/125802	---M--	200	added ('OK')	image/jpeg	etag:%22aaaab47e75e6a6c18286c2a6da94c015%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Breastfeedingandgoingbacktowork.jpg?VersionId=.gMXcSJOZiPpU9E0Yl7j0PIjl4zLOnzv	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Breastfeedingandgoingbacktoworkba79.jpg	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-home-work-and-public/breastfeeding-and-going-back-work)
06:54:52	68326/68326	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:54:49%20GMT	https://www.womenshealth.gov/node/1135	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/1135	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-home-work-and-public/breastfeeding-and-going-back-work)
06:54:57	53076/53076	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Aug%202021%2013:54:54%20GMT	https://www.womenshealth.gov/breastfeeding/employer-solutions/index.html?from=breastfeeding	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/breastfeeding/employer-solutions/indexe8fa.html	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-home-work-and-public/breastfeeding-and-going-back-work)
06:54:57	50401/50401	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Aug%202021%2013:54:55%20GMT	https://www.womenshealth.gov/itsonlynatural/finding-support/building-your-support-network.html?from=breastfeeding	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/itsonlynatural/finding-support/building-your-support-networke8fa.html	(from https://www.womenshealth.gov/breastfeeding/breastfeeding-home-work-and-public/breastfeeding-and-going-back-work)
